paper_refer
"Return and Volatility Dynamics in the FT-SE 100 Stock Index and Stock Index Futures Markets 15 (4) : 457 ~ 488,"
"ARCH Modeling in Finance：A Review of the Theory and Empirical Evidence 52 : 5 ~ 59,"
"A Further Analysis of the Lead/Lag Relationship between the Cash Market and Stock Index Futures Markets : 123 ~ 152,"
"Intraday Volatility in the Stock Index and Stock Index Futures Market 4 : 657 ~ 84,"
"Distribution of the Estimators for Autoregressive Time Series with a Unit Root 74 : 427 ~ 431,"
"""Cointegration and Error Correction Representation,Estimation,and Testing 55 : 251 ~ 1008,"
"Trading Costs and the Relative Rates of Price Discovery in Stock,Futures, and Options Markets 16 (4) : 353 ~ 387,"
"Cointegration and Error Correction Models：Intertemporal Causality between Index and Futures Prices 13 : 193 ~ 198,"
"Spurious Regression in Econometrics 2 : 111 ~ 20,"
"Intraday Return Dynamics between the Cash and the Futures Markets in Japan 16 : 147 ~ 162,"
"Estimation and Hypothesis Testing of Cointegration Vectors in Gaussian Vector Autogressive Methods 59 : 1551 ~ 1580,"
"The Temporal Price Relationship between Volatility in S&P500 Futures Prices and Volatility in the S&P500 Index 42 : 1309 ~ 1329,"
"Intraday Relationships between volatility in S&P500 futures prices and volatility in the S&P500 index 14 : 373 ~ 397,"
"Detecting Spot Forecasts in Futures Prices Using Causality Tests 6 : 250 ~ 267,"
"Testing for a Unit Root in Time Series Regression 75 : 335 ~ 346,"
"Information and volatility：The no-arbitrage martingale approach to timing and resolution irrelevancy 44 : 1 ~ 17,"
"The Dynamics of Stock Index and Stock Index Futures Returns 25 : 441 ~ 68,"
"Price Discovery and Volatility Spillovers in the DJIA Index and Futures Markets 19 : 911 ~ 930,"
Price Dynamics and Error Correction in Stock Index and Stock Index Futures Markets：A Cointegration Approach 13 : 711 ~ 742
우리나라 은행산업의 X-비효율성 분석 
"예금은행 지점의 X-효율성 및 규모효율성: 확률적 푸론티어 모형의 적용 3 (2) : 177 ~ 213,"
"우리나라 은행산업의 효율성 추정과 변동요인 분석 7 (2) : 157 ~ 190,"
"규제완화가 우리나라 은행산업의 비용효율성과 비용생산성에 미친 효과 5 (1) : 67 ~ 110,"
"한국 은행산업의 비용효율성(cost efficiency)과 금융구조조정 1 (3) : 23 ~ 57,"
"경기도내 금융기관 지점의 효율성 분석 :개방경제시대의 경기지역 금융ㆍ경제, 학술세미나 결과 보고서 : 85 ~ 112,"
"우리나라와 OECD 국가 생명보험산업 효율성 비교 연구 12 (1) : 33 ~ 66,"
"DEA에 의한 신용협동조합의 기술 규모 및 배분효율성의 측정 17 (4) : 121 ~ 138,"
"DEA를 이용한 신용협동조합의 효율성 평가 17 (4) : 277 ~ 292,"
"신용협동조합의 생산성 변화 측정：1997-2001 7 (2) : 93 ~ 111,"
"Formulation and Estimation of Stochastic Frontier Production Function Models 6 : 21 ~ 37,"
"Inside the Black Box：What Explains Differences in the Efficiencies of Financial Institutions? 21 : 895 ~ 947,"
"Efficiency and Ownership：Evidence from Japanese Credit Union Cooperatives 51 : 473 ~ 487,"
"A Gamma-Distributed Stochastic Frontier Model 46 : 141 ~ 163,"
"The Econometric Approach to Efficiency Measurement Department of Econometrics Stern School of Business : 93 ~ 120,"
"Deregulation and Efficiency：The Case of Private Korean Banks:the Conference of Korean Finance Association : 471 ~ 496,"
"On the Estimation of Technical Inefficiency in the Stochastic Frontier Production Function Model 19 : 233 ~ 238,"
"An Analysis of Inefficiencies in Banking：A Stochastic Cost Frontier Approach 2 : 16 ~ 26,"
"The Effects of Deregulation on the Performance of Financial Institutions The Case of Spanish Savings Banks 33 : 102 ~ 120,"
Resolving the scale efficiency puzzle in banking 17 : 389 ~ 405
"“투자자유형과 주가의 관계에 관한 연구” 18 (1) : 43 ~ 66,"
"“국내 주식형펀드시장에 대한 성과평가연구” 29 : 117 ~ 143,"
"“펀드매니저의 성과측정에 관한 연구” 14 : 425 ~ 451,"
"“증시개방 후의 투자주체별 투자행태에 관한 연구” 16 : 151 ~ 189,"
"“주식형 펀드의 스타일 분석과 운용능력 분석” 10 : 617 ~ 657,"
"“한국증시에서 개인 외국인투자가의 투자행태 연구” (8) : 45 ~ 74,"
"“한국주식시장에서 계속투자전략과 반대투자전략의 수익성분석” 30 : 33 ~ 72,"
"“투자자 유형별 거래와 스프레드” 33 (3) : 1 ~ 47,"
"“Aggressiveness and Survival of Overconfident Traders 1 : 353 ~ 383,"
"Overconfident Speculation with Imperfect Competition : 199 ~ 225,"
"On Persistence in Mutual Fund Performance 52 : 57 ~ 82,"
"Investor Psychology and Security Market Under-and Overreactions : 1839 ~ 1886,"
"Covariance Rsk and the Cross section of Security Returns 56 : 921 ~ 965,"
“Financial Decision-Making in Market and Firms ” in R Finance Handbooks on 
“Efficiency with Costly Information A Reinterpretation of Evidence from Managed Portfolios ” The Review of 
“Common Risk Factors in Returns on Stocks and Bonds ” 
"Learning to Be Overconfident 14 : 1 ~ 27,"
An Analysis of Quarterly Holdings ” 
"“On the Impossibility of Informationally Efficient Markets : 393 ~ 408,"
“Returns to Buying Winners and Selling Losers Implications for Stock Market Efficiency ” 
the Pricing of Capital Assets and Evaluation of Investment Portfolios ” 
“Price Impacts of Block Trading on the New York Stock Exchange ” 
"Speculation Duopoly with Agreement to Disagree:Can Overconfidence Survive the Market Test? 2 : 2073 ~ 2090,"
"“Returns from Investing in Equity Mutual Funds 1971 to 1991 ” : 549 ~ 572,"
"Volume,Volatility,Price, and Profit When All Traders Are Above Average 53,"
"Do Investors Trade Too Much? 89 : 1279 ~ 1298,"
” 
"Strategic Trading, Asymmetric Information and Heterogeneous Prior Beliefs : 321 ~ 352"
The Market for Lemons Quarterly 
"The failure of competition in the credit card market 81 : 50 ~ 81,"
"Credit card defaults,credit card profits,and bankruptcy 71 : 249 ~ 270,"
"Consumer Rationality and Credit Cards 103 (2) : 400 ~ 433,"
"Determinants of the consumer bankruptcy decision : 403 ~ 420,"
"An Empirical Analysis of Personal Bankruptcy and Delinquency 15 : 319 ~ 347,"
"Do Liquidity Constraints and Interest Rates Matter for Consumer Behavior?: Evidence from Credit Card Data 117 (1) : 149 ~ 185,"
"Bad Debt Rising : 1 ~ 5,"
"Credit Rationing In Markets with Imperfect Information 71 : 393 ~ 409,"
The Economics of credit cards (00-22)
"Empirical Performance of Alternative Option Pricing Models 52,"
"The Pricing of Options and Corporate Liabilities 81 : 637 ~ 659,"
"Testing the Expectations Hypothesis on the Term Structure of Volatilities in Foreign Exchange Options 50 : 529 ~ 547,"
"Yield Spreads and Interest Rate Movements：A Bird’s Eye View 58 : 495 ~ 514,"
"The Relation between Implied and Realized Volatility 50 : 125 ~ 150,"
"Of Smiles and Smirks：A Term Structure Perspective 34 : 211 ~ 239,"
"Do the Options Markets Really Overreacting? 13 : 299 ~ 312,"
"Implied Volatility Functions： Empirical Tests 53 : 2059 ~ 2106,"
"New Hope for the Expectations Hypothesis of the Term Structure of Interest Rates 44 : 283 ~ 305,"
"Analysis of the Term Structure of Implied Volatilities 29 : 31 ~ 57,"
"The Pricing of Options on Assets with Stochastic Volatilities 42 : 289 ~ 299,"
"The Pricing of Foreign Currency Options with Stochastic Volatility 45 : 239 ~ 265,"
"The Persistence of Volatility and Stock Market Fluctuations 76 : 1142 ~ 1151,"
"Expectations Hypothesis of the Term Structure of Implied Volatility：Evidence from Foreign Currency and Stock Index Options 1 : 129 ~ 151,"
Overreactions in the Options Market 44 : 1011 ~ 1023
"우리나라 기업의 소유구조 결정요인에 대한 실증적 연구: 선형구조 모형을 응용하여 12 (12) : 249 ~ 286,"
"소유구조와 자본구조의 상호관계가 기업가치에 미치는 영향 32 (5) : 1375 ~ 1394,"
"자본조달정책 및 배당정책의 상호연관성에 관한 연구 13 (1) : 51 ~ 78,"
"재벌기업의 대주주경영자는 비재벌의 대주주경영자와 얼마나 다른가?: 한국 상장기업의 소유구조 자본구조 및 기업가치에 관한 실증연구 14집 (2) : 89 ~ 130,"
"우리나라 상장기업의 자본구조 결정요인에 관한 연구 6 (2) : 33 ~ 69,"
"기업의 재무적 요인과 현금배당율 수준의 관련성에 관한 연구 16 : 437 ~ 465,"
"배당중심으로 본 주주 - 경영자간의 대리문제에 관한 연구 11 (1) : 75 ~ 89,"
"기업지배구조가 인수합병의 성과에 미치는 영향 21 (2) : 1 ~ 25,"
"한국재벌의 소유집중 - 그 원인과 결과 41 (1) : 1239 ~ 1264,"
"Determinants of Managerial Stock Ownership：The Case of CEOs 31 (1) : 127 ~ 148,"
"Managerial Incentives in Stock Market Economy 37 : 39 ~ 65,"
"and Agency Conflicts：A Nonlinear Simultaneous Equation Analysis of Managerial Ownership,Risk Taking, Debt Policy, and Dividend Policy : 119 ~ 136,"
"Ownership Structure, Investment, and the Corporate Value：An Empirical Analysis 47 (1) : 103 ~ 121,"
"The structure of corporate ownership：Causes and consequences 93 (6) : 1155 ~ 1177,"

"Corporate Payout Policy and Managerial Stock Incentives 60 : 45 ~ 72,"
Determinants of Capital Structure 
"Additional Evidence on The Association between The Investment Opportunity Set and Corporate Financing : 127 ~ 160,"
"Leverage Investment and Firm Growth : 3 ~ 30,"
"The Monitoring Rationale for Dividends and The Interaction of Capital Structure and Dividend Decisions 20 (3) : 439 ~ 454,"

"MBS의 발행 구조와 가치 평가 및 투자자 특성에 관한 연구 22 (1) : 147 ~ 179,"
"MBS 조기상환함수의 추정에 관한 연구 14 (3) : 211 ~ 223,"
The Effect of Alternative Interest Rate Processes on the Value of 
Hedging 
Securitization with recourse 

Pricing 
The Relevance of Interest Rate Processes in Pricing 
Valuing Fixed-Income Options and 
"A liquidity-based model of security design 67 (1) : 65 ~ 99,"
The Handbook of 
"Rational beliefs and security design 14 (4) : 1183 ~ 1213,"
"Thin Markets, Asymmetric Information, and "

Are Multiple-Hedging Instruments Better Than One? : The Case of Fixed-Rate 
Hedging GNMA 
Applied Nonparametric Regression Techniques : Estimating Prepayments on Fixed-Rate 
Optimal design and governance of asset-backed securities 6 : 121 ~ 152
"대규모기업집단의 지배:소유 괴리도와 기업가치 및 경영성과 간의 관계분석 18 (2),"
"기업의 소유구조와 기업가치 및 수익률에 관한 연구 30집,"
"기업가치와 기업소유구조와의 관련성 26집,"
Group Control Motives as a Determinants of Ownership Structure in Business Conglomerate: Evidence from Korea’s Chaebols:한국
"대주주의 존재가 한국기업의 지배구조에 미치는 영향 17 (2),"
"소유구조와 기업의 회계적 성과 및 Tobin Q의 관계에 관한 연구 30집,"
Business Groups and Tunneling : Evidence from Private Securities Offerings by Korean Chaebols:한국
"지배구조 우수기업의 주가행태와 요인분석:한국재무학회 2003년 추계학술발표대회,"
"외부감시주체와 기업가치 17 (1),"
"재벌 내부자본시장에서의 자금거래 동기 및 지원방향 33집 (2),"
소유권-지배권 분리가 기업가치에 미치는 영향:한국
"상장기업과 대주주와의 내부거래가 주가에 미치는 영향에 관한 실증연구 34 (4),"
대주주와의 내부거래가 주가 자본비용 및 기업가치에 미치는 영향에 관한 연구:한국
"자본비용과 내재가치비율의 변화로 측정한 기업지배구조 개선효과에 관한 연구:한국재무학회 2004년 추계학술연구발표회,"
"기업출자의 효율성에 관한 실증연구 16 (2),"
"오너경영과 기업성과에 관한 실증연구 18 (1),"
"시장개혁 추진을 위한 평가지표 개발 및 측정:공정거래위원회 용역보고서,"
"Tunneling or value added?: Evidence from mergers by Korean business groups 57 : 2695 ~ 2740,"

"Bad News is Good News: Propping and Tunnelling Evidence from China,"
"Ferreting Out Tunnelling : An Application to Indian Business Groups : 121 ~ 148,"
'Does 
"Equity Sales in Belgian Corporate Groups: Expropriation of Minority Shareholders?,"
"Tunneling, Propping and Expropriation: Evidence from Connected Party Transactions in Hong Kong,"
"Disentangling the Incentive and Entrenchment Effects of Large Shareholdings 57 : 2741 ~ 2771,"
"The Separation of Ownership and Control in East Asian Corporations 58 : 81 ~ 112,"
"Propping and Tunnelling 31 : 732 ~ 750,"
Party Transactions : Associations with 

"Tunneling 90 : 22 ~ 27,"
"Related Party Transactions,"
"Investor Protection and Corporate Valuation 57 : 1147 ~ 1170,"

A Cross-firm Analysis of the Impact of 
Tunnelling and Propping : A Justification for Pyramidal Ownership
"자동차보험 보상시 과실상계율에 관한 연구 : chicken game의 응용 26 (4) : 839 ~ 849,"
"범칙자와 법집행자간의 전략적 행동(뇌물)을 고려한 적정 처벌강도에 관한 연구 40 (1) : 91 ~ 105,"
"보험사기의 구조에 관한 이론적 연구 63 : 54 ~ 75,"
"보험사기에 대한 수사권 문제와 최적제재에 관한 연구 61 : 100 ~ 116,"
"KOSPI200 선물의 최적헤지비율 및 헤지효과 분석 (5) : 1 ~ 30,"
"금융시계열분석 : 164 ~,"
"코스피 200 선물을 이용한 헤지전략 28집 : 379 ~ 417,"
"국채선물을 이용한 헤지전략 (2) : 25 ~ 56,"
"Nikkei 225 선물과 최적헤지 (15) : 101 ~ 122,"
"국채선물을 이용한 적정 헤지비률 추정에 관한 연구 30집 : 163 ~ 188,"
"KOSPI200 현/선물간 최적 헤지비율의 추정 16집 : 223 ~ 243,"
Estimation and Inference in Nonlinear Structural Models 
"The pricing of options and corporate liabilities 3 : 167 ~ 179,"
Modelling the Coherence in Short-Run Nominal Exchange Rates 
"Optimum futures hedges with jump risk and stochastic basis 16 : 441 ~ 458,"
"Distribution of the Estimators for Autoregressive Time Series with a Unit Root 74 : 427 ~ 431,"

"The Hedging Performance of the New Futures Markets 34 : 157 ~ 170,"
"Autoregressive Conditional Heteroskedasticity with Estimates of the Variance of U. K. Inflation : 987 ~ 1008,"
Hedging Performance and Basis Risk in Stock Index Futures The 
"Hedging short-term interest risk under time-varying distributions 15 : 767 ~ 783,"
Hedging with stock index futures Estimation and forecasting with error correction model The 
"Hedging with International Stock Index Futures: An Intertemporal Error Correction Model 19 : 477 ~ 492,"
"Spurious Regression in Econometrics 2 : 111 ~ 20,"
A risk minimization approach in the presence of autocorrelation The 
"Nonconstant optimal hedge ratio estimation and nested hypothesis tests 14 : 619 ~ 635,"
"Estimating Time-Varying Optimal Hedge Ratios on Futures Markets 11 : 39 ~ 54,"
"Bivariate GARCH estimation of optimal hedge ratios for stock index futures : A note 15 : 61 ~ 67,"
Testing for a Unit Root in Time Series Regression 75 : 335 ~ 346
"POT모형과 Copula를 이용한 주식시장간 극단적 의존성의 측정 18 (2),"
"A New Approach to Measuring Financial Contagion 16 : 717 ~ 763,"
"Measuring financial risks with copulas 13 : 27 ~ 45,"
"Dependence structures for multivariate high-frequency data in finance 3 (1) : 1 ~ 16,"
"Volatility Comovement A Multifrequency Approach,"
"Dependence measures for extreme value analyses 2 : 339 ~ 365,"
"Correlation analysis of financial contagion : what one should know before running a test 406,"
"Correlation Pitfalls and Alternatives : 69 ~ 71,"
"Modelling Extremal Events for Insurance and Finance,"
"Refocusing the IMF : 20 ~ 33,"
"Measuring contagion conceptual and empirical issues,"
"No contagion, only interdependence : Measuring stock market comovements 57 : 2223 ~ 2261,"
"Order statistics of samples from multivariate distributions 70 : 674 ~ 680,"
"Parameter and quantile estimation for the generalised Pareto distribution 29 : 339 ~ 349,"
"Volatility Contagion and East Asian Equity Markets A Markov-Switching SWARCH Analysis,"
"Multivariate Models and Dependence Concepts,"
"Concomitant tail behaviour for extremes 30 : 197 ~ 215,"
"Extreme Correlation of International Equity Markets 56 : 649 ~ 676,"
"in Bulletin of the International Statistical Institute Proceedings of the 43rd Session : 859 ~ 878,"
"Modeling Extreme-Value Dependence in International Stock Markets 13 : 929 ~ 953,"
"Extreme Value Dependence in Financial Markets : Diagnostics, Models, and Financial Implications 17 (2) : 581 ~ 610,"
"Identification through heteroscedasticity,"
"Measuring Financial Contagion: A Copula Approach,"
"Non-linear dependence and conditional heteroscedasticity in stock returns evidence from the norwegian thinly traded equity market : 111 ~ 136,"
Testing for Contagion: a Conditional Correlation Analysis : 476 ~ 489
"코스닥시장 등록시 공모가 결정방식에 관한 연구:수요예측제도를 중심으로 28wlq : 181 ~ 212,"
"내부주주, 외부주주 및 은행의 기업감시효과에 관한 실증연구 6 (1) : 29 ~ 61,"
"벤처기업 IPO의 장,단기 성과와 벤처캐피탈 리스트의 역할 4 (1) : 49 ~ 80,"
"IPO주식의 장단기 성과와 영업성과 14 (2) : 253 ~ 271,"
"우리나라 최초공모주시장에서의 가격기능에 관한 연구 (13) : 103 ~ 135,"
"벤처기업의 장외등록과 벤처캐피탈의 보증역할에 관한 연구 17 (1) : 111 ~ 136,"
"신규공모주의 공모가격 할인과 초기성과에 대한 연구 12 (1) : 197 ~ 226,"
"벤처기업공개와 벤처캐피탈리스트의 역할 분석 19 (1) : 153 ~ 181,"
"Fads in the initial public offering market? r. and p. rii : 45 ~ 57,"
A model of demand for investment banking advising and distribution services for new issues 
"Financial intermediation and delegated monitoring : 393 ~ 414,"
"Toward a model of venture capital- investment decision-making : 28 ~ 37,"
"Strategy and board of directors in ventire capital backed firms,"
"Grandstanding in the venture capital industry 42 : 133 ~ 156,"
and the cost of issuing public securities 
"Venture capitalists as principals contracting, screening and monitoring 91 (2) : 426 ~ 430,"

"Venture capitalists and the decision to go public : 293 ~ 316,"
"The long-run performace of initial public offerings : 28 ~ 41,"
"The certification role of large block shareholders in initial public offerings the case of venture capitalist 35 (2) : 55 ~ 65,"
Venture capitalist certification in initial public offerings 
The benefits of lending relationships Evidence from small business data 
The Choice between Informed and Arm’s-Length Debt 
"Hot Issue Market of 1980 : 215 ~ 240,"
"The cost of going public : 269 ~ 281,"
The long-run performance of initial public offerings 
"The structure and governance of venture-capital organizations : 473 ~ 521,"
"The effect of banking relationships on a firm’s cost of equity in its IPO 59 (6) : 2903 ~ 2958,"
"Convertible securities and venture capital finance 58 (3) : 1139 ~ 1166,"
"Bank lending and initial public offerings : 729 ~ 740,"
"Banks versus venture capital : Project evaluation, screening, and expropriation 59 (2) : 601 ~ 6"
"기업합병과 인수의 경제적 동기와 기업가치 증대요인 (2),"
"기업집단과 대리인 문제 : 재벌 및 비재벌 인수기업의 합병성과 비교 연구 14 (2) : 49 ~ 88,"
"사건연구에서의 주식성과 측정 : 301 ~ 327,"
"증권시장개방과 M&A공시효과 13 (2) : 245 ~ 275,"
"합병관련기업 기업가치 변화의 결정요인 19 (2) : 77 ~ 109,"
"M&A에 있어서 가격결정과 주가행태 16 (1) : 1 ~ 38,"
"한국에서의 기업합병의 성과에 관한 연구：Cashflow를 중심으로 20 : 71 ~ 103,"
"증권거래법 개정과 합병공시효과 21 (1) : 59 ~ 86,"
"코스닥시장에서 합병공시가 주주부에 미치는 효과 32 (3) : 707 ~ 732,"
"기업지배구조가 인수합병의 성과에 미치는 영향 21 (2) : 1 ~ 25,"
The Post-merger Performance of Acquiring Firms A Re-examination of An Anomaly 
"""Merger Bids,Uncertainty,and Stockholder Returns 11 : 51 ~ 83,"
"The Gains to Bidding Firms from Merger 11 : 121 ~ 139,"
A Theory of Acquisition Market The Review of 
"Synergistic Gains from Corporate Acquisition and Their Division between The Stockholders of Targets and Acquiring Firms 21 : 3 ~ 40,"
"Measuring Security Price Performance 8 : 205 ~ 258,"
The Case of Event Studies 

"Tender Offers and Stockholder Returns 5 : 351 ~ 373,"
"""Horizontal Mergers,Collusion and Stockholder Wealth 11 : 241 ~ 273,"
"Empirical Estimates of the Amount & Distribution of Gains to Companies in Mergers : 554 ~ 575,"
"A Theory of Choice of Exchange Medium in Mergers and Acquisitions 60 : 75 ~ 95,"
"Dose Corporate Performance Improve After Merger? 31 : 135 ~ 175,"
The market for corporate control The empirical evidence since 1980 
The Market for Corporate Control 

Tobin’s Q and The Gains from Successful Tender offers 
"Do Long-Term Shareholders Benefit from Corporate Acquisitions? 52 (2) : 1765 ~ 1790,"
"The Wealth Effect of Merger Activity and the Objective Functions of Merging Firms 11 : 155 ~ 181,"

"Glamour, Value and The Post-acquisition Performance of Acquiring Firms 49 : 223 ~ 253,"
"Markup Pricing in Mergers and Acquisitions : 1 ~ 44,"
The combined effect of free cash flow and financial slack on bidder and target stock 
"The Economics of Parent-subsidiary Mergers：an Empirical Analysis 49 : 255 ~ 279,"
한국 통화
"통화선물 거래의 도입이 국내외환시장에 미치는 영향 (29) : 3 ~ 24,"
"금융시계열분석(제2판),"
"주가지수선물과 주가지수의 가격발견기능에 관한 실증연구 : 공적분과 오차수정모형 7 : 87 ~ 115,"
"유가 변동성모형 선정 17 : 427 ~ 438,"
"금리선물의 가격발견기능에 대한 실증적 검정 14 : 205 ~ 228,"
한국 주가지수 현물시장과 주가지수 
"주가지수선물 수익률과 현물 수익률간의 일중 관계에 관한 연구 14 : 141 ~ 169,"
"통화선물거래가 현물환 가격변동성에 미치는 영향력 분석,"
주가지수
"Return and volatility dynamics in the FT-SE 100 stock index and stock index futures markets 15 : 485 ~ 488,"
"Generalized autoregressive conditional heteroskedasticity 31 : 307 ~ 327,"
"Intraday volatility in the stock index and stock index futures markets 4 : 657 ~ 684,"
"Information and volatility in futures and spot markets : the case of the Japanese Yen 18 : 201 ~ 223,"
"The role of futures trading activity in exchange rate volatility 16 : 561 ~ 584,"
"Using intraday data to test for effects of index futures on the underlying stock markets 14 : 293 ~ 322,"
"Price discovery on the S&P 500 index markets: an analysis of spot index, index futures, and SPDRs 8 : 21 ~ 34,"
"The currency futures market and interbank foreign exchange trading 5 : 375 ~ 384,"

"Autoregressive conditional heteroskedasticity with estimates of the variance of United Kingdom inflation 50 : 987 ~ 1008,"
"Measuring and testing the impact of news on volatility 48 : 1749 ~ 1778,"
"The lead-lag relationship between equities and stock index futures markets around information releases 20 : 467 ~ 487,"
"Investigation causal relations by econometric models and cross spectral method 37 : 424 ~ 438,"
"Spurious regressions in economics 2 : 111 ~ 120,"
"Does the introduction of futures on emerging market currencies destabilize the underlying currencies? 45 : 486 ~ 521,"
"The temporal price relationship between S&P 500 futures and S&P 500 index 42 : 1309 ~ 1329,"
"The influence of foreign stock markets and macro- economic news announcements on Australian financial markets 10 : 571 ~ 582,"
"Central bank intervention and exchange rate volatility-Australian evidence 10 : 381 ~ 405,"
evidence from a simple specification test Review of 
"""A simple,positive definite,heteroskedasti- city and autocorrelation consistent covariance matrix 55 : 703 ~ 708,"
"Detecting spot price forecasts in futures pricing using causality tests 6 : 250 ~ 267,"
"A note with quantiles of the asymptotic distribution of the maximum likelihood cointegration rank test statistics 54 : 461 ~ 472,"
"Understanding spurious regressions in econometrics 33 : 311 ~ 340,"
"Testing for a unit root in time series regression 75 : 335 ~ 346,"
"Volatility models of currency futures in developed and emerging markets 64 : 79 ~ 93,"
"A further investigation of the lead-lag relationship between the cash market and stock index futures market with the use of bid/ask quotes: the case of France 16 : 405 ~ 420,"
"The dynamics of stock index and stock index futures returns 25 : 441 ~ 468,"
Price discovery and volatility spillovers in index futures markets: some evidence from Mexico 28 : 3037 ~ 3054
"변동성과 레버리지 그리고 기업규모에 관한 실증연구 15 (2) : 1 ~ 22,"
"한국 주식시장에서의 주가변동성의 비대칭성에 관한 연구 13 (1) : 129 ~ 159,"
"한국 주식시장에서의 환위험 프리미엄과 기업 특성 16 (1) : 245 ~ 260,"
"KOSPI 200 선물거래, 주식시장의 변동성 그리고 시장마찰요인 17 (2) : 143 ~ 174,"
"KOSPI 200 선물거래가 현물시장의 정보효율성에 미치는 영향 : 충격-반응분석을 중심으로 15 : 107 ~ 134,"
"KOSPI 200 주가지수선물 도입과 주식시장의 비대칭적 변동성 20 (1) : 191 ~ 212,"
"주식수익률의 비대칭적 변동성의 결정요인에 관한 연구 16 (2) : 1 ~ 35,"
"한국주식시장의 시장상황별 비대칭적 변동성에 관한 실증연구 17 (1) : 45 ~ 65,"
"조건부 이분산모형의 적합성 검진과 체계적 위험의 추정 9 : 199 ~ 225,"
"Futures Trading, Information and Spot Price Volitility: Evidence for the FTSE-100 Stock Index Futures Contract Using GARCH 19 : 117 ~ 129,"
"The Effect of Stock Index Futures Trading on Stock Index Volatility An Analysis of the Asymmetric Response of Volatility to News 18 : 151 ~ 166,"
"Futures Trading, Spot Market Volatility, and Market Efficiency The Case of the Korean Index Futures Markets 24 : 1195 ~ 1228,"
"Asymmetric Volatility and Risk in Equity Markets (1) : 1 ~ 42,"
"Studies of Stock Market Volatility Changes business and economic statistics section : 177 ~ 181,"
"Noises : 529 ~ 543,"
"Quasi-Maximum Likelihood Estimation and Inference in Dynamic Models with Time Varying Covariances : 143 ~ 172,"

An Asymmetric Model of Changing Volatility in Stock Returns 
"A Joint test of Market Segmentation and Exchange Risk Factor in International Capital Markets : 29 ~ 49,"

Noise Trader Risk in Financial Markets 
"Measuring and Testing the Impact of News on Volatility : 1749 ~ 1778,"
The Arrival of Information and the Reaction of Traders 

On the Relation between the Expected Value and the Volatility of the Nominal Excess Return on Stocks 
"Security Baskets and Index-Linked Securities : 1 ~ 28,"
"S&P 500 Cash Stock Price Volatilities : 77 ~ 99,"
The Temporal Price Relationship Between S&P 500 Futures and S&P 500 Index 
"The Stochastic Volatility in Mean Model Empirical Evidence from International Stock Markets 17 : 667 ~ 689,"
"Financial Innovation and the Management and Regulation of Finacial Institution 19 : 461 ~ 481,"
"Why Does Stock Market Volatility Change over Time? : 1115 ~ 1153,"
"Stock Volatility and the Crash of ‘87 : 77 ~ 102,"
"Evidence from a Century of Daily Data eco (mic journa) : 415 ~ 102 425,"
"Information Externalities and Welfare Reducing Speculation : 1123 ~ 45,"
"A Theory of Trading in Stock Index Futures : 17 ~ 51,"
"Information, Trading Demand, and Futures Price Volatility 37 : 295 ~ 316"
"국내 손보사의 효율성 및 생산성변화 분석 12 (1) : 67 ~ 99,"
"한국 생명보험산업의 효율성 평가와 비효율성 원인의 규명 29 (1) : 323 ~ 331,"
"자료포락분석을 이용한 보험회사의 효율성 분석 8 (2) : 690 ~ 691,"

"우리나라 생명보험산업의 효율성 및 생산성변화 분석 20 (2) : 263 ~ 271,"
"Some Models for Estimating Technical and Scale Inefficiencies in ata Envelopment Analysis : 1078 ~ 1092,"
European 

"Measuring the Efficiency of Decision Making Units 2 : 429 ~ 444,"
"A Guide to DEAP Version 2.1：A Data Envelopment Analysis (Computer) Program, CEPA working paper 96/8 Department of Econonometrics : 19 ~ 20,"
"Efficiency Scale Economics & Consolidation in the U.S. Life Insurance Industry:working paper : 1 ~ 43,"
"Analyzing Firm Performance in the Insurance Industry Using Frontier Efficiency Methods : 1 ~ 52,"
"Organizational Form and Efficiency: An Analysis of Stock and Mutual Property-Liability Insurers 45 : 1254 ~ 1269,"
"Technical Progress and Efficiency Change in Industrialized Countries : 66 ~ 83,"
"The Measurement of Productive Efficiency 120 (3) : 253 ~ 282,"
"Service Management for Competitive Advantage : 31 ~ 33,"
"Theory of Cost and Production Functions,"
"Cost efficiency and total factor productivity in the European life insurance industry：The development of the German life insurance industry over the 1991-2002 : 1 ~ 26,"
"Improving Discernment in DEA Using Profiling 24 : 361 ~ 364,"
Estimation of Relationships for Limited Dependent Variables 26 : 24 ~ 36
재벌기업과 비재벌기업의 재무구조결정요인 
"투자결정과 자본조달결정의 통합적 수행 여부에 관한 실증연구 12 (2) : 95 ~ 124,"
"자금조달순위이론과 여유현금흐름가설의 타당성에 관한 실증연구: 상장기업을 대상으로 25집 : 301 ~ 342,"
"부채비율 조정속도에 관한 연구: IMF 외환위기시점을 전후한 자금조달 행태의 변화비교 : 87 ~ 116,"
"Principles of Corporate Finance,"
"Testing Static Tradeoff against Pecking Order Models of Capital Structure：A Critical Comment 58 : 417 ~ 425,"
"Financing Decisions：Who Issue Stock? 76 : 549 ~ 582,"
"Testing the Pecking Order Theory of Capital Structure 67 : 217 ~ 248,"
"The Theory of Capital Structure 46 : 297 ~ 356,"
"Corporate Capital Structure in the United States : 325 ~ 348,"
"Determinants of Corporate Borrowing : 147 ~ 175,"
"Capital Structure 15 : 81 ~ 102,"
